,id,y,longitude,latitude,z,nn0,nn1,nn2,nn3,nn4,nn5,nn6,nn7,nn8,nn9,nn10,nn11,nn12,nn13,nn14,nn15,nn16,nn17,nn18,nn19,nn20,nn21,nn22,nn23,nn24,nn25,nn26,nn27,nn28,nn29,lon_group,lat_group,s_id,lon_group1,lon_group2,lon_group3,lon_group4,lon_group5,lat_group1,lat_group2,lat_group3,lat_group4,lat_group5
201,201,0.184419109,7.5,52.5,0.33377719699999997,-0.03129567,-0.032044218,0.425220841,0.425507808,0.183999248,-0.222183502,0.6927179520000001,0.184329278,-0.222813029,0.692953917,-0.221917969,-0.031852684,-0.387408231,-0.38747325200000005,-0.032209327999999995,0.426166503,0.984445736,-0.527511586,0.184734753,0.9852035290000001,-0.388054584,-0.38795006,1.302845132,-0.222410448,-0.527549877,0.692717094,-0.527471334,-0.222155607,0.425194444,-0.641410128,1,3,3,1,2,2,2,2,2,2,1,0,2
202,202,-0.03129567,12.5,52.5,1.171325127,-0.222183502,0.183999248,0.184419109,-0.221917969,0.425507808,-0.032044218,-0.032209327999999995,-0.387408231,-0.388054584,-0.38747325200000005,0.425220841,0.426166503,0.184329278,0.6927179520000001,0.692953917,-0.527511586,0.184734753,-0.527471334,-0.222813029,-0.222155607,-0.032263039,0.984445736,-0.031852684,-0.641410128,-0.5277953439999999,0.692717094,-0.527549877,0.425194444,-0.641707881,-0.38795006,1,3,3,1,0,2,2,2,2,2,1,0,2
203,203,-0.221917969,17.5,52.5,2.059539242,-0.387408231,-0.032209327999999995,-0.03129567,-0.388054584,0.183999248,-0.527471334,-0.222183502,-0.222155607,-0.527511586,-0.5277953439999999,0.184419109,0.184734753,-0.387643841,0.425507808,-0.38747325200000005,-0.032263039,-0.032044218,0.426166503,-0.642187274,-0.641410128,-0.73013748,-0.221915704,0.692953917,-0.222813029,0.425220841,-0.641707881,0.425194444,-0.6420226139999999,-0.527549877,-0.527080594,1,3,3,1,0,2,2,2,2,2,1,0,2
204,204,-0.388054584,22.5,52.5,-1.376861598,-0.5277953439999999,-0.222155607,-0.221917969,-0.527471334,-0.032209327999999995,-0.387643841,-0.387408231,-0.642187274,-0.032263039,-0.03129567,-0.641410128,-0.6420226139999999,-0.221915704,0.184734753,0.183999248,-0.222183502,-0.730313165,-0.527511586,-0.527080594,-0.73013748,-0.38747325200000005,-0.38712356700000006,-0.794600845,0.426166503,-0.7308453,0.184419109,0.18422515899999997,-0.731082806,-0.03131935,-0.641707881,2,3,3,0,1,2,2,2,2,2,1,0,2
205,205,-0.5277953439999999,27.5,52.5,-1.150855566,-0.6420226139999999,-0.642187274,-0.387643841,-0.388054584,-0.730313165,-0.527080594,-0.527471334,-0.222155607,-0.731082806,-0.221915704,-0.73013748,-0.221917969,-0.641410128,-0.793907681,-0.641810952,-0.38712356700000006,-0.794600845,-0.032263039,-0.387408231,-0.032209327999999995,0.184734753,-0.527511586,-0.52734481,-0.83207252,-0.03131935,-0.793719142,-0.7944810409999999,-0.03129567,-0.832530885,-0.221997482,2,3,3,0,1,2,2,2,2,2,1,0,2
206,206,-0.6420226139999999,32.5,52.5,-0.705821395,-0.5277953439999999,-0.730313165,-0.731082806,-0.527080594,-0.387643841,-0.641810952,-0.793907681,-0.642187274,-0.794600845,-0.38712356700000006,-0.388054584,-0.7944810409999999,-0.832672955,-0.73013748,-0.83207252,-0.527471334,-0.7309519259999999,-0.222155607,-0.52734481,-0.221915704,-0.641410128,-0.844959482,-0.641364078,-0.032263039,-0.221917969,-0.832530885,-0.832389411,-0.221997482,-0.387652238,-0.793719142,2,3,3,2,1,0,2,2,2,2,1,0,2
207,207,-0.731082806,37.5,52.5,-1.054055782,-0.793907681,-0.7944810409999999,-0.6420226139999999,-0.641810952,-0.7309519259999999,-0.730313165,-0.832672955,-0.527080594,-0.5277953439999999,-0.52734481,-0.83207252,-0.832389411,-0.844959482,-0.38712356700000006,-0.845510712,-0.794600845,-0.793692783,-0.641364078,-0.642187274,-0.387643841,-0.73013748,-0.221915704,-0.7310605609999999,-0.831898987,-0.388054584,-0.8452159290000001,-0.387652238,-0.845476537,-0.221997482,-0.832530885,2,3,3,2,1,0,2,2,2,2,1,0,2
208,208,-0.7944810409999999,42.5,52.5,-0.6457437229999999,-0.832389411,-0.7309519259999999,-0.832672955,-0.731082806,-0.845510712,-0.793907681,-0.793692783,-0.641810952,-0.641364078,-0.845476537,-0.6420226139999999,-0.844959482,-0.730313165,-0.83219228,-0.7310605609999999,-0.83207252,-0.831898987,-0.52734481,-0.527080594,-0.8324321640000001,-0.794600845,-0.38712356700000006,-0.7942909309999999,-0.7946272529999999,-0.5277953439999999,-0.8319695090000001,-0.52754849,-0.8318416890000001,-0.387652238,-0.8452159290000001,3,3,3,2,0,1,2,2,2,2,1,0,2
209,209,-0.832389411,47.5,52.5,-0.185377968,-0.7944810409999999,-0.845476537,-0.793692783,-0.845510712,-0.832672955,-0.7309519259999999,-0.83219228,-0.8324321640000001,-0.7310605609999999,-0.8318416890000001,-0.831898987,-0.731082806,-0.793907681,-0.641810952,-0.7942909309999999,-0.641364078,-0.844959482,-0.7946272529999999,-0.7943471040000001,-0.84458975,-0.52734481,-0.83207252,-0.730263562,-0.8322708059999999,-0.7946176559999999,-0.6420226139999999,-0.794120492,-0.641661949,-0.527080594,-0.8319695090000001,3,3,3,2,0,1,2,2,2,2,1,0,2
210,210,-0.845476537,52.5,52.5,-1.201222051,-0.8324321640000001,-0.832389411,-0.83219228,-0.8318416890000001,-0.793692783,-0.7943471040000001,-0.84458975,-0.845510712,-0.7944810409999999,-0.794120492,-0.7942909309999999,-0.7946272529999999,-0.832672955,-0.8322708059999999,-0.7309519259999999,-0.730263562,-0.7310605609999999,-0.7305138609999999,-0.8327697490000001,-0.831898987,-0.641364078,-0.844959482,-0.845476035,-0.642193494,-0.7306615759999999,-0.731082806,-0.730365011,-0.730683595,-0.794403594,-0.794151893,3,3,3,2,2,1,0,2,2,2,1,0,2
211,211,-0.8318416890000001,57.5,52.5,2.036972167,-0.84458975,-0.794120492,-0.845476537,-0.7943471040000001,-0.8324321640000001,-0.83219228,-0.7305138609999999,-0.8327697490000001,-0.730263562,-0.832389411,-0.730683595,-0.8322708059999999,-0.845510712,-0.845476035,-0.642193494,-0.642181845,-0.794403594,-0.793692783,-0.7946272529999999,-0.7942909309999999,-0.5268265320000001,-0.8321997259999999,-0.7310605609999999,-0.831898987,-0.6422010979999999,-0.794151893,-0.7944810409999999,-0.641451194,-0.7306615759999999,-0.526863801,3,3,3,2,2,1,0,2,2,2,1,0,2
212,212,-0.794120492,62.5,52.5,0.107774745,-0.8327697490000001,-0.7305138609999999,-0.730683595,-0.8318416890000001,-0.7943471040000001,-0.794403594,-0.84458975,-0.642181845,-0.845476537,-0.642193494,-0.641451194,-0.845476035,-0.73077615,-0.8324321640000001,-0.730263562,-0.83219228,-0.5268265320000001,-0.8321997259999999,-0.8322708059999999,-0.527747364,-0.7946272529999999,-0.7942909309999999,-0.387169066,-0.7936857270000001,-0.526863801,-0.527312219,-0.832216049,-0.832389411,-0.794151893,-0.8447899740000001,4,3,3,2,2,0,1,2,2,2,1,0,2
213,213,-0.730683595,67.5,52.5,-0.08410810099999999,-0.641451194,-0.794403594,-0.642181845,-0.794120492,-0.8327697490000001,-0.527747364,-0.7305138609999999,-0.73077615,-0.527312219,-0.5268265320000001,-0.8318416890000001,-0.8321997259999999,-0.845476035,-0.84458975,-0.7943471040000001,-0.642193494,-0.387169066,-0.641886611,-0.7936857270000001,-0.387106186,-0.222443082,-0.730263562,-0.8322708059999999,-0.731077649,-0.387693196,-0.845476537,-0.8447899740000001,-0.38762278,-0.832492042,-0.8324321640000001,4,3,3,2,2,0,1,2,2,2,1,0,2
214,214,-0.641451194,72.5,52.5,0.495619642,-0.527312219,-0.730683595,-0.73077615,-0.527747364,-0.387106186,-0.641886611,-0.794403594,-0.642181845,-0.794120492,-0.7936857270000001,-0.387169066,-0.38762278,-0.8327697490000001,-0.222443082,-0.22216703899999998,-0.731077649,-0.5268265320000001,-0.526835441,-0.7305138609999999,-0.8321997259999999,-0.845476035,-0.642193494,-0.642035055,-0.032268436,-0.22186070600000002,-0.8318416890000001,-0.832492042,-0.22259595,-0.84458975,-0.8447899740000001,4,3,3,2,2,2,1,0,2,2,1,0,2
215,215,-0.527312219,77.5,52.5,0.037415186,-0.641451194,-0.641886611,-0.38762278,-0.387106186,-0.22216703899999998,-0.73077615,-0.527747364,-0.526835441,-0.731077649,-0.22186070600000002,-0.222443082,-0.730683595,-0.794403594,-0.642035055,-0.38756740799999995,-0.031482628,-0.387169066,-0.7936857270000001,-0.032268436,-0.642181845,-0.8321997259999999,-0.5268265320000001,-0.527307573,0.184557355,-0.793684081,-0.794120492,-0.032244355,-0.031873372999999997,0.18424864600000002,-0.730410527,4,3,3,2,2,2,1,0,2,2,1,0,2
216,216,-0.38762278,82.5,52.5,-0.132088037,-0.526835441,-0.22186070600000002,-0.527312219,-0.22216703899999998,-0.031482628,-0.38756740799999995,-0.387106186,-0.641886611,-0.641451194,-0.032268436,-0.642035055,-0.031873372999999997,-0.222443082,-0.731077649,0.184557355,0.18474575699999998,-0.222243833,-0.527307573,-0.73077615,-0.527747364,-0.387988302,0.425918966,-0.387169066,-0.7936857270000001,0.18424864600000002,-0.730683595,0.183765135,-0.730410527,-0.794403594,-0.032175097,5,3,3,2,2,2,0,1,2,2,1,0,2
217,217,-0.22186070600000002,87.5,52.5,1.476787424,-0.031482628,-0.031873372999999997,-0.38762278,-0.38756740799999995,-0.526835441,0.18474575699999998,-0.222243833,-0.22216703899999998,-0.527312219,-0.527307573,0.183765135,0.184557355,0.425748112,-0.641886611,-0.642035055,-0.032175097,0.425918966,-0.032268436,-0.387988302,-0.387106186,-0.222556815,0.69252352,-0.222443082,-0.731077649,-0.641451194,-0.642174074,0.42531810299999995,0.692268271,-0.730410527,0.18424864600000002,5,3,3,2,2,2,0,1,2,2,1,0,2
218,218,-0.031873372999999997,92.5,52.5,-0.21703021,-0.222243833,-0.22186070600000002,0.183765135,0.18474575699999998,-0.38756740799999995,-0.032175097,0.425748112,-0.031482628,0.425918966,-0.387988302,-0.38762278,-0.22216703899999998,-0.526835441,-0.222556815,0.69252352,-0.527307573,0.184557355,-0.032268436,-0.642035055,-0.52683203,0.692268271,-0.527312219,-0.641886611,-0.38708129,0.985272431,0.42531810299999995,-0.642174074,-0.387106186,-0.731077649,-0.222443082,5,3,3,2,2,2,2,1,2,2,1,0,2
219,219,0.183765135,97.5,52.5,-1.2836022040000001,0.425748112,-0.032175097,-0.031873372999999997,-0.222243833,0.18474575699999998,-0.22186070600000002,-0.222556815,0.69252352,-0.031482628,-0.38756740799999995,0.425918966,-0.387988302,-0.527307573,0.184557355,0.985272431,-0.38762278,-0.38708129,0.692268271,-0.526835441,-0.22216703899999998,-0.52683203,-0.032268436,-0.642035055,-0.642174074,0.42531810299999995,-0.527312219,1.302429085,-0.527838742,-0.387106186,-0.64164352,5,3,3,2,2,2,2,1,2,2,1,0,2
220,220,0.6927179520000001,2.5,57.5,0.38566789,0.425507808,0.425220841,0.984445736,0.184419109,0.692953917,0.184329278,0.183999248,1.302845132,-0.03129567,-0.032044218,0.9852035290000001,0.426166503,-0.222183502,0.692717094,-0.032209327999999995,-0.031852684,1.6459138309999999,1.301949609,0.184734753,-0.221917969,-0.222813029,-0.387408231,0.984510408,0.425194444,-0.38747325200000005,2.0140372159999997,-0.222410448,-0.222155607,1.645891049,-0.38795006,1,3,3,1,2,2,2,2,2,2,1,0,2
221,221,0.425507808,7.5,57.5,-0.351512874,0.692953917,0.183999248,0.6927179520000001,0.184419109,0.984445736,-0.03129567,0.425220841,0.426166503,-0.032044218,0.9852035290000001,-0.032209327999999995,-0.221917969,-0.222183502,0.184329278,0.184734753,1.302845132,0.692717094,-0.387408231,0.425194444,1.301949609,-0.222813029,-0.222155607,-0.031852684,-0.388054584,0.984510408,-0.032263039,1.6459138309999999,-0.38747325200000005,0.6928284570000001,0.18422515899999997,1,3,3,1,2,2,2,2,2,2,1,0,2
222,222,0.183999248,12.5,57.5,-0.521796093,-0.03129567,0.426166503,-0.032209327999999995,0.425507808,-0.221917969,0.184419109,0.184734753,0.692953917,-0.222155607,-0.222183502,0.692717094,0.6927179520000001,-0.387408231,-0.032044218,0.9852035290000001,-0.388054584,0.425220841,0.984445736,0.425194444,-0.032263039,0.184329278,1.302845132,-0.527471334,0.18422515899999997,0.984510408,-0.38747325200000005,-0.387643841,-0.5277953439999999,-0.222813029,0.6928284570000001,1,3,3,1,0,2,2,2,2,2,1,0,2
223,223,-0.032209327999999995,17.5,57.5,-1.068131201,0.184734753,0.183999248,-0.222155607,-0.221917969,-0.388054584,0.426166503,-0.032263039,-0.03129567,0.425194444,0.425507808,-0.387408231,-0.387643841,-0.5277953439999999,-0.221915704,0.692953917,0.184419109,0.692717094,0.18422515899999997,-0.527471334,-0.222183502,-0.03131935,0.9852035290000001,-0.032044218,-0.642187274,-0.527080594,0.6928284570000001,0.6927179520000001,-0.527511586,0.42570503200000004,0.984510408,1,3,3,1,0,2,2,2,2,2,1,0,2
224,224,-0.222155607,22.5,57.5,0.428365903,-0.032209327999999995,-0.032263039,-0.388054584,-0.387643841,-0.5277953439999999,-0.221917969,-0.221915704,0.184734753,0.183999248,0.18422515899999997,-0.527080594,-0.527471334,-0.03129567,-0.03131935,-0.6420226139999999,-0.387408231,0.426166503,-0.38712356700000006,-0.642187274,0.425194444,-0.730313165,-0.221997482,-0.222183502,0.692717094,0.425507808,-0.641410128,-0.641810952,0.42570503200000004,0.6928284570000001,-0.52734481,2,3,3,0,1,2,2,2,2,2,1,0,2
225,225,-0.387643841,27.5,57.5,-0.174018234,-0.222155607,-0.5277953439999999,-0.221915704,-0.527080594,-0.388054584,-0.6420226139999999,-0.032263039,-0.38712356700000006,-0.032209327999999995,-0.03131935,-0.642187274,-0.641810952,-0.731082806,-0.730313165,-0.527471334,0.18422515899999997,0.184734753,-0.221917969,-0.221997482,-0.52734481,-0.387652238,-0.387408231,-0.793907681,0.425194444,0.18442592800000002,-0.7309519259999999,0.183999248,-0.73013748,-0.031443538,0.42570503200000004,2,3,3,0,1,2,2,2,2,2,1,0,2
226,226,-0.527080594,32.5,57.5,0.515667729,-0.641810952,-0.6420226139999999,-0.387643841,-0.38712356700000006,-0.5277953439999999,-0.52734481,-0.731082806,-0.221915704,-0.222155607,-0.221997482,-0.7309519259999999,-0.730313165,-0.03131935,-0.7944810409999999,-0.032263039,-0.387652238,-0.642187274,-0.793907681,-0.388054584,-0.641364078,-0.52754849,-0.527471334,-0.832672955,0.18422515899999997,-0.032209327999999995,-0.794600845,-0.031443538,-0.793692783,-0.832389411,-0.222737797,2,3,3,2,1,0,2,2,2,2,1,0,2
227,227,-0.641810952,37.5,57.5,-0.23436527699999998,-0.7309519259999999,-0.731082806,-0.527080594,-0.52734481,-0.641364078,-0.7944810409999999,-0.38712356700000006,-0.6420226139999999,-0.387643841,-0.793692783,-0.387652238,-0.793907681,-0.7310605609999999,-0.832389411,-0.52754849,-0.5277953439999999,-0.221997482,-0.221915704,-0.730313165,-0.832672955,-0.642187274,-0.03131935,-0.845510712,-0.641661949,-0.83207252,-0.222737797,-0.8324321640000001,-0.222155607,-0.032263039,-0.031443538,2,3,3,2,1,0,2,2,2,2,1,0,2
228,228,-0.7309519259999999,42.5,57.5,-0.658503426,-0.641810952,-0.793692783,-0.641364078,-0.7944810409999999,-0.731082806,-0.7310605609999999,-0.832389411,-0.52734481,-0.832672955,-0.52754849,-0.8324321640000001,-0.527080594,-0.641661949,-0.845510712,-0.845476537,-0.793907681,-0.6420226139999999,-0.7946272529999999,-0.38712356700000006,-0.387652238,-0.83219228,-0.221997482,-0.730365011,-0.730313165,-0.84458975,-0.844959482,-0.387643841,-0.38799116,-0.52719385,-0.222737797,3,3,3,2,0,1,2,2,2,2,1,0,2
229,229,-0.793692783,47.5,57.5,1.2502366040000001,-0.7310605609999999,-0.8324321640000001,-0.832389411,-0.7309519259999999,-0.845476537,-0.641364078,-0.7944810409999999,-0.7946272529999999,-0.845510712,-0.641661949,-0.641810952,-0.84458975,-0.731082806,-0.832672955,-0.8322708059999999,-0.730365011,-0.83219228,-0.52734481,-0.8318416890000001,-0.52754849,-0.387652238,-0.793907681,-0.794151893,-0.7943471040000001,-0.52719385,-0.527080594,-0.831898987,-0.8327697490000001,-0.6420226139999999,-0.844959482,3,3,3,2,0,1,2,2,2,2,1,0,2
230,230,-0.8324321640000001,52.5,57.5,-0.271763715,-0.845476537,-0.84458975,-0.793692783,-0.7946272529999999,-0.7310605609999999,-0.8318416890000001,-0.8322708059999999,-0.832389411,-0.730365011,-0.83219228,-0.7309519259999999,-0.8327697490000001,-0.794120492,-0.7944810409999999,-0.845510712,-0.794151893,-0.845476035,-0.641661949,-0.641364078,-0.7943471040000001,-0.832672955,-0.52754849,-0.7305138609999999,-0.832216049,-0.641810952,-0.7942909309999999,-0.64201551,-0.794403594,-0.8321997259999999,-0.730683595,3,3,3,2,2,1,0,2,2,2,1,0,2
231,231,-0.84458975,57.5,57.5,0.9479519959999999,-0.8324321640000001,-0.8318416890000001,-0.8322708059999999,-0.8327697490000001,-0.845476537,-0.7946272529999999,-0.845476035,-0.794120492,-0.794151893,-0.793692783,-0.7943471040000001,-0.794403594,-0.730365011,-0.7310605609999999,-0.8321997259999999,-0.83219228,-0.832389411,-0.730683595,-0.7305138609999999,-0.832216049,-0.845510712,-0.642181845,-0.8447899740000001,-0.641661949,-0.7309519259999999,-0.730421627,-0.73077615,-0.730263562,-0.641451194,-0.794544136,3,3,3,2,2,1,0,2,2,2,1,0,2
232,232,-0.8327697490000001,62.5,57.5,-1.20158243,-0.794403594,-0.845476035,-0.794120492,-0.84458975,-0.730683595,-0.8318416890000001,-0.8321997259999999,-0.8322708059999999,-0.7305138609999999,-0.8324321640000001,-0.73077615,-0.832216049,-0.845476537,-0.8447899740000001,-0.641451194,-0.7936857270000001,-0.7943471040000001,-0.794151893,-0.642181845,-0.7946272529999999,-0.527747364,-0.832492042,-0.83219228,-0.730365011,-0.641886611,-0.642193494,-0.794544136,-0.793692783,-0.831888425,-0.731077649,4,3,3,2,2,0,1,2,2,2,1,0,2
233,233,-0.794403594,67.5,57.5,-0.46611609600000004,-0.8327697490000001,-0.8321997259999999,-0.730683595,-0.73077615,-0.641451194,-0.794120492,-0.7936857270000001,-0.845476035,-0.641886611,-0.642181845,-0.84458975,-0.8447899740000001,-0.527747364,-0.832216049,-0.8322708059999999,-0.527312219,-0.7305138609999999,-0.832492042,-0.8318416890000001,-0.731077649,-0.387106186,-0.793684081,-0.7943471040000001,-0.794151893,-0.8324321640000001,-0.831888425,-0.526835441,-0.5268265320000001,-0.38762278,-0.642035055,4,3,3,2,2,0,1,2,2,2,1,0,2
234,234,-0.73077615,72.5,57.5,-0.269351395,-0.794403594,-0.641451194,-0.641886611,-0.7936857270000001,-0.731077649,-0.8321997259999999,-0.527312219,-0.730683595,-0.8327697490000001,-0.832492042,-0.527747364,-0.526835441,-0.642035055,-0.38762278,-0.642181845,-0.8447899740000001,-0.845476035,-0.793684081,-0.387106186,-0.794120492,-0.22216703899999998,-0.7305138609999999,-0.832216049,-0.730410527,-0.845065298,-0.38756740799999995,-0.387169066,-0.84458975,-0.8322708059999999,-0.8318416890000001,4,3,3,2,2,2,1,0,2,2,1,0,2
235,235,-0.641886611,77.5,57.5,-0.39096540799999996,-0.526835441,-0.73077615,-0.731077649,-0.527312219,-0.641451194,-0.642035055,-0.38762278,-0.7936857270000001,-0.793684081,-0.794403594,-0.387106186,-0.38756740799999995,-0.22186070600000002,-0.730683595,-0.8321997259999999,-0.832492042,-0.22216703899999998,-0.527307573,-0.527747364,-0.730410527,-0.8447899740000001,-0.642181845,-0.642174074,-0.031482628,-0.222443082,-0.222243833,-0.8327697490000001,-0.832529236,-0.7942592829999999,-0.387988302,4,3,3,2,2,2,1,0,2,2,1,0,2
236,236,-0.526835441,82.5,57.5,1.348707012,-0.38762278,-0.641886611,-0.642035055,-0.38756740799999995,-0.527312219,-0.527307573,-0.22186070600000002,-0.731077649,-0.22216703899999998,-0.73077615,-0.730410527,-0.222243833,-0.387106186,-0.031482628,-0.641451194,-0.793684081,-0.031873372999999997,-0.7936857270000001,-0.387988302,-0.642174074,-0.527747364,-0.832492042,0.18474575699999998,-0.52683203,-0.032175097,-0.794403594,-0.032268436,-0.7942592829999999,-0.730683595,-0.832529236,5,3,3,2,2,2,0,1,2,2,1,0,2
237,237,-0.38756740799999995,87.5,57.5,-0.022764701000000002,-0.222243833,-0.526835441,-0.22186070600000002,-0.527307573,-0.387988302,-0.38762278,-0.031873372999999997,-0.642035055,-0.032175097,-0.031482628,-0.642174074,-0.641886611,-0.222556815,0.18474575699999998,-0.527312219,-0.22216703899999998,0.183765135,-0.52683203,-0.730410527,-0.731077649,-0.793684081,0.425748112,-0.387106186,-0.38708129,0.184557355,-0.73077615,-0.730254855,-0.7942592829999999,-0.7936857270000001,-0.64164352,5,3,3,2,2,2,0,1,2,2,1,0,2
238,238,-0.222243833,92.5,57.5,0.24422585100000002,-0.032175097,-0.387988302,-0.031873372999999997,-0.38756740799999995,-0.527307573,-0.222556815,0.183765135,-0.22186070600000002,-0.526835441,-0.52683203,0.18474575699999998,-0.38708129,-0.642174074,-0.38762278,-0.031482628,0.425748112,-0.642035055,-0.22216703899999998,-0.730410527,0.425918966,-0.64164352,-0.641886611,0.184557355,0.69252352,-0.527312219,-0.527838742,-0.730254855,-0.731077649,-0.032268436,-0.7942592829999999,5,3,3,2,2,2,2,1,2,2,1,0,2
239,239,-0.032175097,97.5,57.5,-0.9423717079999999,0.183765135,-0.222243833,-0.222556815,-0.387988302,-0.031873372999999997,-0.38756740799999995,-0.38708129,0.425748112,-0.22186070600000002,-0.527307573,0.18474575699999998,-0.52683203,-0.031482628,-0.642174074,-0.527838742,-0.526835441,0.69252352,-0.38762278,0.425918966,-0.642035055,-0.64164352,-0.730410527,-0.22216703899999998,-0.730254855,0.184557355,0.985272431,-0.641253076,-0.641886611,-0.731121068,-0.731077649,5,3,3,2,2,2,2,1,2,2,1,0,2
240,240,0.984445736,2.5,62.5,-0.729217277,1.302845132,0.6927179520000001,0.692953917,0.425507808,0.9852035290000001,1.6459138309999999,0.426166503,0.425220841,0.183999248,1.301949609,0.692717094,0.184419109,-0.03129567,0.984510408,0.184734753,0.184329278,2.0140372159999997,1.645891049,0.425194444,-0.032209327999999995,-0.032044218,1.3024755540000001,-0.222183502,-0.221917969,0.6928284570000001,-0.032263039,-0.031852684,2.407715258,2.014135121,0.18422515899999997,1,4,4,1,2,2,2,2,2,2,0,1,2
241,241,0.692953917,7.5,62.5,0.998068909,0.426166503,0.425507808,0.984445736,0.9852035290000001,0.692717094,0.183999248,1.302845132,0.6927179520000001,0.184734753,1.301949609,0.184419109,1.6459138309999999,0.425194444,0.984510408,-0.032209327999999995,-0.03129567,0.425220841,-0.221917969,0.6928284570000001,1.645891049,-0.032044218,-0.032263039,-0.222155607,0.184329278,0.18422515899999997,1.3024755540000001,-0.222183502,2.0140372159999997,0.985125261,0.42570503200000004,1,4,4,1,2,2,2,2,2,2,0,1,2
242,242,0.426166503,12.5,62.5,1.258481665,0.184734753,0.692953917,0.183999248,0.692717094,0.425507808,0.425194444,0.9852035290000001,-0.032209327999999995,-0.03129567,-0.032263039,0.984445736,0.984510408,-0.221917969,0.6928284570000001,0.184419109,0.6927179520000001,-0.222155607,1.301949609,0.18422515899999997,1.302845132,-0.388054584,1.6459138309999999,0.425220841,0.42570503200000004,1.3024755540000001,-0.221915704,-0.222183502,-0.03131935,1.645891049,0.985125261,1,4,4,1,0,2,2,2,2,2,0,1,2
243,243,0.184734753,17.5,62.5,1.248863689,-0.032209327999999995,0.426166503,-0.032263039,0.425194444,0.183999248,0.692717094,0.18422515899999997,-0.222155607,-0.221917969,0.692953917,0.6928284570000001,-0.221915704,-0.03129567,-0.03131935,-0.387643841,-0.388054584,0.9852035290000001,0.425507808,0.984510408,0.42570503200000004,-0.5277953439999999,1.301949609,0.184419109,0.18442592800000002,0.985125261,0.984445736,-0.387408231,-0.38712356700000006,0.692452568,1.3024755540000001,1,4,4,1,0,2,2,2,2,2,0,1,2
244,244,-0.032263039,22.5,62.5,-1.38063705,0.18422515899999997,-0.222155607,0.184734753,-0.221915704,-0.032209327999999995,-0.387643841,-0.03131935,0.425194444,0.42570503200000004,0.426166503,-0.388054584,-0.38712356700000006,-0.221997482,0.6928284570000001,-0.221917969,-0.527080594,0.183999248,0.692717094,0.18442592800000002,-0.5277953439999999,0.984510408,-0.03129567,-0.031443538,-0.6420226139999999,0.692452568,-0.52734481,0.692953917,-0.527471334,0.9852035290000001,0.985125261,2,4,4,0,1,2,2,2,2,2,0,1,2
245,245,-0.221915704,27.5,62.5,2.049960694,-0.032263039,-0.03131935,-0.38712356700000006,-0.387643841,-0.527080594,-0.222155607,-0.221997482,0.18422515899999997,-0.52734481,-0.5277953439999999,0.184734753,0.18442592800000002,0.425194444,-0.387652238,-0.388054584,0.42570503200000004,-0.6420226139999999,-0.032209327999999995,-0.641810952,-0.031443538,-0.222737797,0.6928284570000001,-0.221917969,-0.731082806,0.42565341,-0.642187274,0.426166503,-0.641364078,0.692717094,-0.52754849,2,4,4,0,1,2,2,2,2,2,0,1,2
246,246,-0.38712356700000006,32.5,62.5,1.01687283,-0.52734481,-0.221997482,-0.527080594,-0.221915704,-0.387652238,-0.03131935,-0.641810952,-0.387643841,-0.032263039,-0.641364078,-0.6420226139999999,-0.031443538,-0.731082806,-0.7309519259999999,-0.222737797,0.18442592800000002,-0.52754849,0.18422515899999997,-0.222155607,-0.5277953439999999,-0.38799116,-0.7944810409999999,-0.388054584,0.42570503200000004,-0.7310605609999999,-0.730313165,0.18448836899999999,0.184734753,0.42565341,-0.031338177,2,4,4,2,1,0,2,2,2,2,0,1,2
247,247,-0.52734481,37.5,62.5,-0.026717464,-0.641810952,-0.38712356700000006,-0.387652238,-0.641364078,-0.7309519259999999,-0.52754849,-0.221997482,-0.527080594,-0.731082806,-0.222737797,-0.221915704,-0.7310605609999999,-0.38799116,-0.641661949,-0.6420226139999999,-0.03131935,-0.7944810409999999,-0.031443538,-0.387643841,-0.793692783,-0.832389411,-0.5277953439999999,-0.52719385,0.18442592800000002,-0.7946272529999999,-0.793907681,-0.032263039,-0.031338177,0.18448836899999999,-0.2228485,2,4,4,2,1,0,2,2,2,2,0,1,2
248,248,-0.641364078,42.5,62.5,0.703607779,-0.7309519259999999,-0.7310605609999999,-0.52754849,-0.52734481,-0.793692783,-0.387652238,-0.641810952,-0.641661949,-0.7946272529999999,-0.7944810409999999,-0.38799116,-0.38712356700000006,-0.8324321640000001,-0.222737797,-0.731082806,-0.730365011,-0.832389411,-0.221997482,-0.527080594,-0.52719385,-0.031443538,-0.845476537,-0.6420226139999999,-0.64201551,-0.832672955,-0.8322708059999999,-0.221915704,-0.2228485,-0.793907681,-0.031338177,3,4,4,2,0,1,2,2,2,2,0,1,2
249,249,-0.7310605609999999,47.5,62.5,-0.971385229,-0.7946272529999999,-0.641364078,-0.641661949,-0.793692783,-0.730365011,-0.7309519259999999,-0.52754849,-0.8324321640000001,-0.52734481,-0.52719385,-0.832389411,-0.8322708059999999,-0.387652238,-0.38799116,-0.7944810409999999,-0.641810952,-0.84458975,-0.794151893,-0.845476537,-0.64201551,-0.730421627,-0.222737797,-0.8318416890000001,-0.731082806,-0.845510712,-0.38712356700000006,-0.387572856,-0.845476035,-0.527080594,-0.832672955,3,4,4,2,0,1,2,2,2,2,0,1,2
