,longitude,latitude,id,y,z,synth
1578,70.0,49.0,1578.0,-0.035620438107861946,-0.9779288670388011,1.0
1579,71.75,49.0,1579.0,-0.10442385475764242,-0.9579175724813489,1.0
1580,73.5,49.0,1580.0,-0.024752489945749467,-0.9102121062465712,1.0
1581,75.25,49.0,1581.0,0.08497044796542118,-0.675651948209384,1.0
1582,77.0,49.0,1582.0,0.016323657508332406,-0.6050129261105032,1.0
1583,78.75,49.0,1583.0,-0.10392966454879911,-0.31742656874538316,1.0
1584,80.5,49.0,1584.0,-0.044739501870592426,-0.09439440839502426,1.0
1585,82.25,49.0,1585.0,0.07090253191708033,0.15801251465131133,1.0
1586,84.0,49.0,1586.0,0.03343978544267897,0.29180841787917494,1.0
1587,85.75,49.0,1587.0,-0.060781013573742285,0.23957935855030263,1.0
1588,87.5,49.0,1588.0,-0.0485982061546563,0.306191388656442,1.0
1589,89.25,49.0,1589.0,0.004277005905958742,0.2169944117507192,1.0
1590,91.0,49.0,1590.0,0.0078050062365362756,0.13011872078157752,1.0
1591,92.75,49.0,1591.0,-0.02201725671165855,-0.11784639850362846,1.0
1592,94.5,49.0,1592.0,-0.049395089155669515,-0.22000566732130325,1.0
1593,96.25,49.0,1593.0,-0.07077424598021058,-0.3451402180221739,1.0
1594,98.0,49.0,1594.0,-0.016837399436770206,-0.628798040230481,1.0
1595,99.75,49.0,1595.0,0.038398812159854995,-0.8667008083697041,1.0
1596,1.75,50.75,1596.0,1.05211442567057,-0.45290288653722705,0.0
1597,3.5,50.75,1597.0,0.07652831836966174,-0.06427060103720846,1.0
1598,5.25,50.75,1598.0,-0.69587840910863,0.663229144519792,0.0
1599,7.0,50.75,1599.0,-0.13861114417737358,0.3369297351889503,1.0
1600,8.75,50.75,1600.0,0.13684186373084697,1.3086295367487,0.0
1601,10.5,50.75,1601.0,0.02799546411951833,0.3754210571940847,1.0
1602,12.25,50.75,1602.0,0.131662554888934,0.501040309894498,0.0
1603,14.0,50.75,1603.0,-0.09746526109206977,-0.20058805772922367,1.0
1604,15.75,50.75,1604.0,-0.6107033008788989,-1.1282885351973702,0.0
1605,17.5,50.75,1605.0,0.05752604941473509,0.018272373841065993,1.0
1606,19.25,50.75,1606.0,0.9092709029821842,1.6709973053981702,0.0
1607,21.0,50.75,1607.0,-0.027615345408795688,0.40768387106767623,1.0
1608,22.75,50.75,1608.0,-1.14417948244392,1.01035303245212,0.0
1609,24.5,50.75,1609.0,0.02271170003837648,0.2079363388382091,1.0
1610,26.25,50.75,1610.0,1.25778610604138,0.223521215874458,0.0
1611,28.0,50.75,1611.0,0.04067782867536822,-0.5480549155733512,1.0
1612,29.75,50.75,1612.0,-1.1390341310146002,-2.20648459320962,0.0
1613,31.5,50.75,1613.0,-0.0510859189846727,-1.0363473623618722,1.0
1614,33.25,50.75,1614.0,0.90040561797904,-0.9545856185531579,0.0
1615,35.0,50.75,1615.0,0.10709334315009485,-0.3908124301182073,1.0
1616,36.75,50.75,1616.0,-0.49391270935167997,-0.0685730672102366,0.0
1617,38.5,50.75,1617.0,-0.04453522230476854,0.1837680090958322,1.0
1618,40.25,50.75,1618.0,0.171292031988322,0.76130590156527,0.0
1619,42.0,50.75,1619.0,0.10671266569477929,0.1106034772778921,1.0
1620,43.75,50.75,1620.0,0.313216605995216,-1.17990419995829,0.0
1621,45.5,50.75,1621.0,-0.07851776195033448,0.8809752545137235,1.0
1622,47.25,50.75,1622.0,-0.747382571194696,3.2111989567672903,0.0
1623,49.0,50.75,1623.0,0.020498747649943905,0.3499201794056893,1.0
1624,50.75,50.75,1624.0,0.9513371863556391,-2.55382485095083,0.0
1625,52.5,50.75,1625.0,-0.02987376291761139,-0.6378152464302793,1.0
1626,54.25,50.75,1626.0,-1.15555490142217,-0.23593394933406503,0.0
1627,56.0,50.75,1627.0,0.020548251535987293,-0.01681913850514216,1.0
1628,57.75,50.75,1628.0,1.28909123634911,-0.259562643261435,0.0
1629,59.5,50.75,1629.0,0.07766476693130389,-0.2476301164883461,1.0
1630,61.25,50.75,1630.0,-1.00122526432064,-0.663366916619193,0.0
1631,63.0,50.75,1631.0,-0.036033211794684085,-0.4659106466946684,1.0
1632,64.75,50.75,1632.0,0.7986100648416209,-0.318990710826149,0.0
1633,66.5,50.75,1633.0,0.04716105124334935,-0.4033278153648978,1.0
1634,68.25,50.75,1634.0,-0.518797107240984,0.7423951575723149,0.0
1635,70.0,50.75,1635.0,-0.11374246934666084,-0.6052466188663989,1.0
1636,71.75,50.75,1636.0,0.0710596545989956,-0.874292675785773,0.0
1637,73.5,50.75,1637.0,0.0852838466389104,-1.1001776138052715,1.0
1638,75.25,50.75,1638.0,0.39956547533352704,-2.08281376630328,0.0
1639,77.0,50.75,1639.0,-0.0859705923938471,-0.7174274613116667,1.0
1640,78.75,50.75,1640.0,-0.826782878227717,0.0937679028102175,0.0
1641,80.5,50.75,1641.0,0.043106198381314395,-0.032372074336334836,1.0
1642,82.25,50.75,1642.0,1.1200805046366002,-0.0018198120027956102,0.0
1643,84.0,50.75,1643.0,-0.021476358731542567,0.13489596534128387,1.0
1644,85.75,50.75,1644.0,-1.27102360208033,-0.013100652371574,0.0
1645,87.5,50.75,1645.0,-0.03263029328790594,0.2835265162287988,1.0
1646,89.25,50.75,1646.0,1.2129743494632401,0.667968074558104,0.0
1647,91.0,50.75,1647.0,0.02525380016642731,0.17681342112692194,1.0
1648,92.75,50.75,1648.0,-1.07677010406194,-0.0131677029521626,0.0
1649,94.5,50.75,1649.0,-0.0788334261906399,0.01597740873540694,1.0
1650,96.25,50.75,1650.0,0.8247895649562791,0.776047030476303,0.0
1651,98.0,50.75,1651.0,0.07028267319563367,-0.6150654737562632,1.0
1652,99.75,50.75,1652.0,-0.424163365720985,-2.0107353326352597,0.0
1653,1.75,52.5,1653.0,0.18023442781086954,-0.5484513275154118,1.0
1654,3.5,52.5,1654.0,0.0531632452316502,-0.1969627656593559,1.0
1655,5.25,52.5,1655.0,-0.08217556408592773,0.21754501691957956,1.0
1656,7.0,52.5,1656.0,-0.0512261632585029,0.42037242047763623,1.0
1657,8.75,52.5,1657.0,0.030709225049900556,0.41769085350248947,1.0
1658,10.5,52.5,1658.0,-0.03858903106078356,0.5324429788600785,1.0
1659,12.25,52.5,1659.0,-0.14273713442666322,0.4306181772274121,1.0
1660,14.0,52.5,1660.0,-0.06685949590396882,-0.07619389340225347,1.0
1661,15.75,52.5,1661.0,0.06757471132271956,-0.47830359300284825,1.0
1662,17.5,52.5,1662.0,0.030653554588141674,-0.03302326149843273,1.0
1663,19.25,52.5,1663.0,-0.06505748776188496,0.5575666042610651,1.0
1664,21.0,52.5,1664.0,-0.06320365354992608,0.6169451341142521,1.0
1665,22.75,52.5,1665.0,0.00623906207085696,0.31481712709637866,1.0
1666,24.5,52.5,1666.0,0.03161256458922731,-0.004207536740833073,1.0
1667,26.25,52.5,1667.0,0.03128482189089445,-0.24676901826346348,1.0
1668,28.0,52.5,1668.0,-0.012979628727894543,-0.7056054490424537,1.0
1669,29.75,52.5,1669.0,-0.04693003162446583,-0.9678595019108485,1.0
1670,31.5,52.5,1670.0,-0.01322407446620479,-0.9097171570389508,1.0
1671,33.25,52.5,1671.0,0.054543458519251464,-0.6483366489806897,1.0
1672,35.0,52.5,1672.0,0.018724910675392368,-0.540035067203182,1.0
1673,36.75,52.5,1673.0,-0.03958764979866265,-0.4086669033922668,1.0
1674,38.5,52.5,1674.0,0.016624189679337962,-0.2539756553823982,1.0
1675,40.25,52.5,1675.0,0.10837818475256795,0.007539164345829641,1.0
1676,42.0,52.5,1676.0,0.04114219645161369,-0.385107271535771,1.0
1677,43.75,52.5,1677.0,-0.07239797244701954,-0.36392296026406507,1.0
1678,45.5,52.5,1678.0,-0.04546713999418436,0.38648982786675806,1.0
1679,47.25,52.5,1679.0,0.04119074051376581,1.1690716392626463,1.0
1680,49.0,52.5,1680.0,0.016346712245120448,0.6527920877172381,1.0
1681,50.75,52.5,1681.0,-0.05321547491578762,-0.2930630412398637,1.0
1682,52.5,52.5,1682.0,-0.021163643207410005,-0.671591933500214,1.0
1683,54.25,52.5,1683.0,0.03973345911125921,-0.5189374809749621,1.0
1684,56.0,52.5,1684.0,0.0809929483895561,-0.25107239084299265,1.0
1685,57.75,52.5,1685.0,0.0751450992803215,-0.0435476569950316,1.0
1686,59.5,52.5,1686.0,0.03509673843887173,-0.15205712539012828,1.0
1687,61.25,52.5,1687.0,-0.012404134309532711,-0.3569092456583715,1.0
1688,63.0,52.5,1688.0,0.01024873333894503,-0.5290251166740957,1.0
1689,64.75,52.5,1689.0,0.05401105680973044,-0.5661292093412962,1.0
1690,66.5,52.5,1690.0,-0.028884963820343224,-0.20637448258198232,1.0
1691,68.25,52.5,1691.0,-0.12372539683196715,-0.010271263925232033,1.0
1692,70.0,52.5,1692.0,-0.04952966067077489,-0.10819471220610984,1.0
1693,71.75,52.5,1693.0,0.07709244420232686,-0.6021723865019855,1.0
1694,73.5,52.5,1694.0,0.02471785913769446,-0.683704475508527,1.0
1695,75.25,52.5,1695.0,-0.09069770540449446,-0.7407886831474447,1.0
1696,77.0,52.5,1696.0,-0.04753595606979144,-0.46032428558942556,1.0
1697,78.75,52.5,1697.0,0.05571437034049977,-0.2622439050406221,1.0
1698,80.5,52.5,1698.0,0.05727921654815623,0.13175391445972398,1.0
1699,82.25,52.5,1699.0,-0.00904168300395436,0.28410259511313146,1.0
1700,84.0,52.5,1700.0,-0.025221297735621095,0.18039476106931196,1.0
1701,85.75,52.5,1701.0,-0.015204044643119863,0.015190415699973325,1.0
1702,87.5,52.5,1702.0,0.007476494406950751,0.11056130887010703,1.0
1703,89.25,52.5,1703.0,0.01789711582374647,0.2916834663314451,1.0
1704,91.0,52.5,1704.0,-0.03175852979733984,0.2855232818836934,1.0
1705,92.75,52.5,1705.0,-0.08168516568580508,0.16708816603168355,1.0
1706,94.5,52.5,1706.0,-0.012404889568928787,0.26589128623106595,1.0
1707,96.25,52.5,1707.0,0.077644256901282,0.14439172908342393,1.0
1708,98.0,52.5,1708.0,0.008719124899905804,-0.20405186929797747,1.0
1709,99.75,52.5,1709.0,-0.10644682741807163,-0.656977559594044,1.0
1710,1.75,54.25,1710.0,-0.5879394606076229,-1.1281804949718,0.0
1711,3.5,54.25,1711.0,-0.028559436479195587,-0.26144999992825363,1.0
1712,5.25,54.25,1712.0,0.293920169255053,0.34879957158571995,0.0
1713,7.0,54.25,1713.0,0.07395475435910738,0.21030187607770023,1.0
1714,8.75,54.25,1714.0,0.17854610483501396,-0.35289848209692404,0.0
1715,10.5,54.25,1715.0,-0.14187204691828947,0.3945256250821358,1.0
1716,12.25,54.25,1716.0,-0.7372893989889151,0.944774597917623,0.0
1717,14.0,54.25,1717.0,0.03521284941539451,-0.03676491275730533,1.0
1718,15.75,54.25,1718.0,1.0553755650738001,-1.00471985252646,0.0
1719,17.5,54.25,1719.0,-0.0413152514325827,-0.04691547405396599,1.0
1720,19.25,54.25,1720.0,-1.29512260038569,0.723902732496846,0.0
1721,21.0,54.25,1721.0,-0.03473251758161879,0.30887977139563555,1.0
1722,22.75,54.25,1722.0,1.24348209171855,-0.668832740990364,0.0
1723,24.5,54.25,1723.0,0.023250890075929797,-0.3436064725228164,1.0
1724,26.25,54.25,1724.0,-1.1963640898898797,-1.1130401937158,0.0
1725,28.0,54.25,1725.0,-0.05944344728437516,-0.6752158704599022,1.0
1726,29.75,54.25,1726.0,0.92777169192947,-0.34280518936694504,0.0
1727,31.5,54.25,1727.0,0.05033787385521016,-0.5637878348257389,1.0
1728,33.25,54.25,1728.0,-0.670471675082,0.0497793231687396,0.0
1729,35.0,54.25,1729.0,-0.08441990536967417,-0.5549882515865878,1.0
1730,36.75,54.25,1730.0,0.214691428837648,-1.22768196152554,0.0
1731,38.5,54.25,1731.0,0.11838068243521205,-0.5293582533563648,1.0
1732,40.25,54.25,1732.0,0.291797258705169,-0.7640059108274481,0.0
1733,42.0,54.25,1733.0,-0.07512478019280822,-0.5503358079798668,1.0
1734,43.75,54.25,1734.0,-0.7445435684263721,-1.2461820616178798,0.0
1735,45.5,54.25,1735.0,0.04712089754085795,0.19244608460144588,1.0
1736,47.25,54.25,1736.0,1.0568224280581,1.01677397775977,0.0
1737,49.0,54.25,1737.0,-0.03264837040216628,0.6538374575117307,1.0
1738,50.75,54.25,1738.0,-1.2243862579120302,0.723612624058863,0.0
1739,52.5,54.25,1739.0,0.025135886928706296,-0.3585013937522573,1.0
1740,54.25,54.25,1740.0,1.3847113515675,-1.03252713710511,0.0
1741,56.0,54.25,1741.0,0.09760223030885733,-0.2577477323590676,1.0
1742,57.75,54.25,1742.0,-1.0925717068043501,0.5573460041227579,0.0
1743,59.5,54.25,1743.0,-0.026451540839440922,-0.0501498894040591,1.0
1744,61.25,54.25,1744.0,0.862476299197485,-0.255581423099522,0.0
1745,63.0,54.25,1745.0,0.07288012029120976,-0.5642073503839911,1.0
1746,64.75,54.25,1746.0,-0.549931353580579,-1.1133917571466698,0.0
1747,66.5,54.25,1747.0,-0.1305788304836712,-0.29499385467607525,1.0
1748,68.25,54.25,1748.0,-0.004363494995197001,0.42119743961480394,0.0
1749,70.0,54.25,1749.0,0.05837294829911037,-0.12447824697297949,1.0
1750,71.75,54.25,1750.0,0.392390849791164,-0.32295031184637396,0.0
1751,73.5,54.25,1751.0,-0.09471633360241324,-0.29388719116256184,1.0
1752,75.25,54.25,1752.0,-0.8770851157387571,0.880179901191522,0.0
1753,77.0,54.25,1753.0,0.04723013462799937,-0.15560811587237425,1.0
1754,78.75,54.25,1754.0,1.19575508001254,-0.19486360677590103,0.0
1755,80.5,54.25,1755.0,0.011101801608588336,0.22936079597202247,1.0
1756,82.25,54.25,1756.0,-1.2441979758543,1.18805498210378,0.0
1757,84.0,54.25,1757.0,-0.0038667345234390193,0.23159564844364855,1.0
1758,85.75,54.25,1758.0,1.2743313286198001,-0.509764511767954,0.0
1759,87.5,54.25,1759.0,0.0321824245154795,0.02544373800137309,1.0
1760,89.25,54.25,1760.0,-1.12358877162998,0.21954801087329398,0.0
1761,91.0,54.25,1761.0,-0.09309058396698226,0.2668274692969348,1.0
1762,92.75,54.25,1762.0,0.753682431454467,0.370294421364558,0.0
1763,94.5,54.25,1763.0,0.06432479904301625,0.24535479928826764,1.0
1764,96.25,54.25,1764.0,-0.41561263788593394,0.279108393730607,0.0
1765,98.0,54.25,1765.0,-0.10326436510993173,-0.04711737375293333,1.0
1766,99.75,54.25,1766.0,-0.0806257420468409,0.20194243731332398,0.0
1767,1.75,56.0,1767.0,-0.12190722086359683,-0.4675423457771326,1.0
1768,3.5,56.0,1768.0,-0.008384376448812222,-0.2687058029333834,1.0
1769,5.25,56.0,1769.0,0.09486671323852272,-0.012383872255141393,1.0
1770,7.0,56.0,1770.0,0.02969904295356951,0.24466424209211746,1.0
1771,8.75,56.0,1771.0,-0.0932336168486679,0.3723249252947739,1.0
1772,10.5,56.0,1772.0,-0.06532212739406824,0.6053147667332691,1.0
1773,12.25,56.0,1773.0,0.01982828182866232,0.5631961291717776,1.0
1774,14.0,56.0,1774.0,0.029835823365813658,0.12745472654781587,1.0
1775,15.75,56.0,1775.0,-0.024683100748164887,-0.31416673683836427,1.0
1776,17.5,56.0,1776.0,-0.01610885793245957,0.024108286482599956,1.0
1777,19.25,56.0,1777.0,0.004867500545755776,0.4812825075081131,1.0
1778,21.0,56.0,1778.0,0.0016499302681761325,0.3977446441563545,1.0
1779,22.75,56.0,1779.0,-0.017312245653606607,-0.03220328493054887,1.0
1780,24.5,56.0,1780.0,-0.05620339195259975,-0.44224851507439755,1.0
1781,26.25,56.0,1781.0,-0.07176508285368936,-0.6429435646736436,1.0
1782,28.0,56.0,1782.0,-0.012638205631773739,-0.5408015550421764,1.0
1783,29.75,56.0,1783.0,0.060012996478777045,-0.39056163802724564,1.0
1784,31.5,56.0,1784.0,-0.01308223538936914,-0.2057934278189167,1.0
1785,33.25,56.0,1785.0,-0.11156346220577182,-0.2863955356966696,1.0
1786,35.0,56.0,1786.0,-0.02659923701966116,-0.34592238641913303,1.0
1787,36.75,56.0,1787.0,0.11088050592567633,-0.5114022516683044,1.0
1788,38.5,56.0,1788.0,0.050276615454190064,-0.6508171561633055,1.0
1789,40.25,56.0,1789.0,-0.07622199350433181,-0.6935822564950531,1.0
1790,42.0,56.0,1790.0,-0.018916018334690848,-0.841220911053621,1.0
1791,43.75,56.0,1791.0,0.09311464958412137,-0.6530235942606242,1.0
1792,45.5,56.0,1792.0,0.04778463420187451,-0.024481983290842873,1.0
1793,47.25,56.0,1793.0,-0.060752745896082816,0.6402989011215067,1.0
1794,49.0,56.0,1794.0,-0.040898816271699855,0.8931354766680965,1.0
1795,50.75,56.0,1795.0,0.03312356194877406,0.5746910190035421,1.0
1796,52.5,56.0,1796.0,0.08300291573512841,-0.0025130719441330274,1.0
1797,54.25,56.0,1797.0,0.08629399380339042,-0.5070027619123364,1.0
1798,56.0,56.0,1798.0,0.02737390274271843,-0.5039580361818653,1.0
1799,57.75,56.0,1799.0,-0.029371430297612487,-0.23092035385171122,1.0
1800,59.5,56.0,1800.0,-0.0007697749058275805,0.14065589252132893,1.0
1801,61.25,56.0,1801.0,0.06844897398964526,0.19881007248611735,1.0
1802,63.0,56.0,1802.0,-0.017293162371454413,0.3163341394636157,1.0
1803,64.75,56.0,1803.0,-0.12333320129515649,0.05055666787716184,1.0
1804,66.5,56.0,1804.0,-0.052364713230000554,0.03254491032381459,1.0
1805,68.25,56.0,1805.0,0.0713654581792259,-0.1485741895131398,1.0
1806,70.0,56.0,1806.0,0.0038655229126440447,-0.3757086278643437,1.0
1807,71.75,56.0,1807.0,-0.12408420354076437,-0.4838659280918739,1.0
1808,73.5,56.0,1808.0,-0.09244330895818127,0.18344439571604707,1.0
1809,75.25,56.0,1809.0,0.02243086615493155,0.6475248313382627,1.0
1810,77.0,56.0,1810.0,0.025865465934332327,0.6717261818411662,1.0
1811,78.75,56.0,1811.0,-0.016470928342653977,0.15604883390234406,1.0
1812,80.5,56.0,1812.0,-0.00924918415522924,0.2991633019484896,1.0
1813,82.25,56.0,1813.0,0.022882389723360007,0.4269849241219651,1.0
1814,84.0,56.0,1814.0,0.050635129577475214,0.2666262616656009,1.0
1815,85.75,56.0,1815.0,0.04946397522951318,0.018007554258589808,1.0
1816,87.5,56.0,1816.0,0.010495349463546003,0.20570526877281892,1.0
1817,89.25,56.0,1817.0,-0.047491233905944716,0.4244769346531502,1.0
1818,91.0,56.0,1818.0,-0.0057254031440898134,0.41571413119549167,1.0
1819,92.75,56.0,1819.0,0.05175631409641983,0.22129371716178703,1.0
1820,94.5,56.0,1820.0,-0.003637510951323343,0.3972868767274988,1.0
1821,96.25,56.0,1821.0,-0.094751202883154,0.466804972029906,1.0
1822,98.0,56.0,1822.0,-0.03621258022220012,0.35657919039040875,1.0
1823,99.75,56.0,1823.0,0.06811051968132106,0.07268720070406462,1.0
1824,1.75,57.75,1824.0,0.250777234496028,-0.0129965424313442,0.0
1825,3.5,57.75,1825.0,0.07175096118572052,-0.17049871389489835,1.0
1826,5.25,57.75,1826.0,0.143402455506461,-0.0908650060774901,0.0
1827,7.0,57.75,1827.0,-0.08635226892457112,0.37575433087462,1.0
1828,8.75,57.75,1828.0,-0.6064959394727409,1.3650313653188402,0.0
1829,10.5,57.75,1829.0,0.05263774622847504,0.7627995510803653,1.0
1830,12.25,57.75,1830.0,1.00841213302919,0.9081305688831659,0.0
1831,14.0,57.75,1831.0,-0.03382627053754979,0.13494530327249782,1.0
1832,15.75,57.75,1832.0,-1.20252449016325,-0.609888171401906,0.0
1833,17.5,57.75,1833.0,0.034633556352602256,0.19555462139397856,1.0
1834,19.25,57.75,1834.0,1.41161673006113,1.39643722121945,0.0
1835,21.0,57.75,1835.0,0.016122058494477055,0.47761189225236295,1.0
1836,22.75,57.75,1836.0,-1.3202116227490701,0.14479837330844597,0.0
1837,24.5,57.75,1837.0,-0.10711154368529759,-0.32264075259308916,1.0
1838,26.25,57.75,1838.0,0.929934624782478,-0.640606771595302,0.0
1839,28.0,57.75,1839.0,0.05991628046022919,-0.4090222539559667,1.0
1840,29.75,57.75,1840.0,-0.605962930474646,0.16980225955853398,0.0
1841,31.5,57.75,1841.0,-0.10215540012680717,-0.17402716588102837,1.0
1842,33.25,57.75,1842.0,0.159818630956974,-0.15718748742084399,0.0
1843,35.0,57.75,1843.0,0.09297719968041487,-0.23999361333176944,1.0
1844,36.75,57.75,1844.0,0.332349560744857,0.100939594546104,0.0
1845,38.5,57.75,1845.0,-0.06983101106060607,-0.5456512447857678,1.0
1846,40.25,57.75,1846.0,-0.766439743923422,-0.97339415414828,0.0
1847,42.0,57.75,1847.0,0.09771472223105937,-0.7962092382421555,1.0
1848,43.75,57.75,1848.0,1.25703671733362,-0.819825275253199,0.0
1849,45.5,57.75,1849.0,-0.01713201273110938,0.10117740346845408,1.0
1850,47.25,57.75,1850.0,-1.42284331887908,1.3629189690254297,0.0
1851,49.0,57.75,1851.0,-0.010591190339405721,0.8864830592699706,1.0
1852,50.75,57.75,1852.0,1.4384153674010602,0.961370930531278,0.0
1853,52.5,57.75,1853.0,0.09637068467302261,0.028564328255447323,1.0
1854,54.25,57.75,1854.0,-1.15898241552324,-0.883724474401114,0.0
1855,56.0,57.75,1855.0,-0.045499197234118126,-0.6051395483566698,1.0
1856,57.75,57.75,1856.0,0.847189963104153,-0.9000921154363221,0.0
1857,59.5,57.75,1857.0,0.06392149961903167,0.1863573257032486,1.0
1858,61.25,57.75,1858.0,-0.5658902337951999,1.72333313279683,0.0
1859,63.0,57.75,1859.0,-0.12596208076069063,0.8396152349505309,1.0
1860,64.75,57.75,1860.0,0.00825721966871235,1.9090421621289297,0.0
1861,66.5,57.75,1861.0,0.07793722892573382,0.2132856709923007,1.0
1862,68.25,57.75,1862.0,0.4857613813058879,-0.7771411958552629,0.0
1863,70.0,57.75,1863.0,-0.1086851692494667,-0.617519040787546,1.0
1864,71.75,57.75,1864.0,-0.980334005104327,-1.3023052626131102,0.0
1865,73.5,57.75,1865.0,-0.009052339400466236,0.3336586406336012,1.0
1866,75.25,57.75,1866.0,1.12916895444601,2.6234951668186803,0.0
1867,77.0,57.75,1867.0,-0.04026255314082201,0.8656847856494521,1.0
1868,78.75,57.75,1868.0,-1.36230712389673,0.229628914346807,0.0
1869,80.5,57.75,1869.0,-0.0009041610260145827,0.25971517329229815,1.0
1870,82.25,57.75,1870.0,1.36062404154118,0.186749892141885,0.0
1871,84.0,57.75,1871.0,0.07552865280595573,0.19490105342766423,1.0
1872,85.75,57.75,1872.0,-1.10596227204175,0.0761366349502805,0.0
1873,87.5,57.75,1873.0,-0.0313897538332845,0.4258373157912339,1.0
1874,89.25,57.75,1874.0,0.936545412088213,1.4048601863213301,0.0
1875,91.0,57.75,1875.0,0.09493508324605726,0.45492454679908845,1.0
1876,92.75,57.75,1876.0,-0.460409672904312,-0.19172223533631697,0.0
1877,94.5,57.75,1877.0,-0.10452167443079334,0.47061109894779307,1.0
1878,96.25,57.75,1878.0,-0.0155662995115972,1.45939216415609,0.0
1879,98.0,57.75,1879.0,0.08282504063372535,0.42696161522918563,1.0
1880,99.75,57.75,1880.0,0.492544766104257,-0.220655451134541,0.0
1881,1.75,59.5,1881.0,0.17499374492250883,0.10721687664896584,1.0
1882,3.5,59.5,1882.0,0.03589774655416741,-0.11591575092575114,1.0
1883,5.25,59.5,1883.0,-0.09265841230994284,-0.20700442921927995,1.0
1884,7.0,59.5,1884.0,-0.007096020692009319,0.09664878771383834,1.0
1885,8.75,59.5,1885.0,0.11604250281187674,0.5541415012893768,1.0
1886,10.5,59.5,1886.0,0.05846464294498351,0.8268741031538163,1.0
1887,12.25,59.5,1887.0,-0.07232786603640622,0.7666835374563551,1.0
1888,14.0,59.5,1888.0,-0.024374927507347637,0.3728555807227178,1.0
1889,15.75,59.5,1889.0,0.07505047573110298,-0.013987716155689561,1.0
1890,17.5,59.5,1890.0,0.10869155923343092,0.34786431723545613,1.0
1891,19.25,59.5,1891.0,0.06061849540991608,0.7399887830447776,1.0
1892,21.0,59.5,1892.0,-0.0023393073048428117,1.128084753476491,1.0
1893,22.75,59.5,1893.0,-0.06555009863963668,0.8310101308710962,1.0
1894,24.5,59.5,1894.0,-0.015869184150296384,0.6136135975388909,1.0
1895,26.25,59.5,1895.0,0.04976075815006224,0.036653607345091446,1.0
1896,28.0,59.5,1896.0,0.013317158261068412,-0.024977163099379657,1.0
1897,29.75,59.5,1897.0,-0.0741128577150133,-0.13736767213147996,1.0
1898,31.5,59.5,1898.0,0.01681917830448394,-0.0751525405746487,1.0
1899,33.25,59.5,1899.0,0.12529332653927452,-0.10997638950036108,1.0
1900,35.0,59.5,1900.0,0.06703916694294142,-0.12394499621702072,1.0
1901,36.75,59.5,1901.0,-0.06893516476751435,-0.2485162402180386,1.0
1902,38.5,59.5,1902.0,-0.004836841940170718,0.013019146923974803,1.0
1903,40.25,59.5,1903.0,0.11353063456354014,-0.024713524560131716,1.0
1904,42.0,59.5,1904.0,0.0974315400287629,-0.5657089906470527,1.0
1905,43.75,59.5,1905.0,0.0013503658638545524,-1.0078691439608147,1.0
1906,45.5,59.5,1906.0,-0.007215843432072526,-0.5402482377751895,1.0
1907,47.25,59.5,1907.0,0.02176199199633442,0.3782438866375558,1.0
1908,49.0,59.5,1908.0,0.06634870467510312,0.6300071482134282,1.0
1909,50.75,59.5,1909.0,0.07906012378363006,0.523312654177469,1.0
1910,52.5,59.5,1910.0,0.060100511380173784,0.15885159491549236,1.0
1911,54.25,59.5,1911.0,0.01059436774680762,-0.21759995465483825,1.0
1912,56.0,59.5,1912.0,0.019257491585270032,-0.6584878965281018,1.0
1913,57.75,59.5,1913.0,0.049225946610830906,-0.707036369450033,1.0
1914,59.5,59.5,1914.0,-0.027352889690832743,-0.17317434879347304,1.0
1915,61.25,59.5,1915.0,-0.1150216388582643,0.5584685781829789,1.0
1916,63.0,59.5,1916.0,-0.03717910958749724,0.9057224118905779,1.0
1917,64.75,59.5,1917.0,0.08368396482606946,0.811065859397756,1.0
1918,66.5,59.5,1918.0,0.04097516813617277,0.6004230731506274,1.0
1919,68.25,59.5,1919.0,-0.08183334853502564,0.13553412654274385,1.0
1920,70.0,59.5,1920.0,-0.03364911359310289,-0.1298819110984352,1.0
1921,71.75,59.5,1921.0,0.051326236894081445,-0.23850595859130533,1.0
1922,73.5,59.5,1922.0,0.012106318769964708,0.5092191074394651,1.0
1923,75.25,59.5,1923.0,-0.08297247307171873,1.0895023956042316,1.0
1924,77.0,59.5,1924.0,-0.056945423573160125,0.8277105496214435,1.0
1925,78.75,59.5,1925.0,0.012220827724170658,0.24504743614790625,1.0
1926,80.5,59.5,1926.0,0.03572027440685436,-0.026794401016167573,1.0
1927,82.25,59.5,1927.0,0.03082669391378312,0.09803322759804955,1.0
1928,84.0,59.5,1928.0,0.003332072196099841,0.10385884288540255,1.0
1929,85.75,59.5,1929.0,-0.016536129151297763,0.19849433522090987,1.0
1930,87.5,59.5,1930.0,0.049519334466976296,0.4282139253228449,1.0
1931,89.25,59.5,1931.0,0.11765163411828979,0.5972106449675689,1.0
1932,91.0,59.5,1932.0,0.043146758513020515,0.3072793216136271,1.0
1933,92.75,59.5,1933.0,-0.07906790113392792,0.06945565367018733,1.0
1934,94.5,59.5,1934.0,-0.0033671409918110684,0.4321823564361047,1.0
1935,96.25,59.5,1935.0,0.11344452556457993,0.8536638311242607,1.0
1936,98.0,59.5,1936.0,0.04623440765757684,0.5644611764307256,1.0
1937,99.75,59.5,1937.0,-0.09552251864333022,0.03975007972064981,1.0
1938,1.75,61.25,1938.0,0.202453039085778,0.50514588627314,0.0
